all_list,buy_rate,buy_list,buy_budget,sow_list,name,address,category,buy_real,sales_real,lat,long,FCRS,Sim,wallet,Viz_ingredient_all,Viz_ingredient_sel,Viz_main_ingredient,Viz_ingredient_product,main,main_product
"['땅콩버터', '포도', '파슬리후레이크', '키위', '홀그레인머스타드', '부추', '부라타치즈', '레몬에이드', '스테이크', '허브솔트', '포스터', '꽈리고추', '레몬', '모짜렐라치즈', '주', '베이컨', '오레가노', '빨강파프리카', '견과류죽', '당근', '홍합', '발사믹글레이즈양념', '샐러드', '고구마', '대패삼겹', '브로컬리', '황치즈가루', '느타리버섯', '냉동무', '명란젓', '쌀', '양고기', '버섯', '당면', '레몬주스', '바질크러쉬드', '냉동감자', '매실청', '아보카도', '구구콘', '배', '우유', '크러쉬드레드페퍼', '떡볶이떡', '포도주스', '샤인머스켓베이스', '유자청', '버터', '페페론치노', '굴', '옥수수', '양송이버섯', '소등심', '치킨스톡', '다진양파', '크림치즈', '꿀', '슬라이스햄', '마늘햄', '청상추', '척아이롤', '미림', '양숄더랙', '마약소세지', '냉동새우살', '인삼', '양송이캔', '생수', '고춧가루', '오렌지', '치킨', '셀러리', '쿡살라미', '토마토홀', '청경채', '돼지머릿고기', '머스타드', '페퍼', '하이라이스양념', '햄', '오일', '파프리카', '라임', '식빵', '바나나', '발사믹식초', '피클', '채끝', '실파', '스파게티', '모짜렐라', '생칵테일새우', '무화과', '청주', '돈까스', '훈제연어', '겨자', '루꼴라', '홀스래디쉬', '밀가루', '슬라이스치즈', '모둠쌈채소', '파스타', '가지', '블랙올리브', '체다치즈스틱', '레드', '월계수잎', '올리고당', '비엔나소시지', '묵은지', '그라나파다노치즈', '맛소금', '파슬리', '표고버섯', '식초', '포도씨유', '새우', '산마', '피망', '양갈비', '레몬청', '방울토마토', '파채', '마늘편', '된장', '다진마늘', '칠리양념', '육수', '소금', '새우젓', '오이피클', '새송이버섯', '치즈', '발사믹양념', '에스', '맛술', '청고추', '설탕', '크림', '양배추', '오이', '소시지', '토마토페이스트', '깨소금', '올리브', '고추무침', '케찹', '블루베리', '오리엔탈드레싱', '노랑파프리카', '참치액젓', '올리브유', '한우등심', '양파', '청양고추', '계란', '호박', '와', '감자', '로즈마리', '딸기', '마요네즈', '애호박', '숙주', '토마토', '새싹채소', '요거트', '물엿', '양상추', '바질페스토', '옥수수면', '스모크햄', '굵은소금', '참기름', '마늘', '통마늘지', '소등심스테이크', '날치알', '요구르트', '홍고추', '쇠고기죽', '그라젤', '아스파라거스', '훈제란', '연어', '배추', '카놀라유', '바질', '페코리노로마노치즈', '파마산치즈', '한우우둔', '건고추', '데미그라스소스', '소고기국', '연자', '청피망', '간장', '레드페퍼', '마카로니치즈볼', '피자치즈', '매운고추양념', '대파', '고수', '살치살', '후추', '상추', '까르보나라양념', '키조개', '치커리', '비엔나소떡소떡', '베이비채소']",4.72,"['레몬', '당근', '오렌지', '루꼴라', '방울토마토', '크림', '청양고추', '애호박', '대파', '상추']","[10106, 2602, 18010, 78641, 9105, 8460, 6323, 20170, 4252, 3132]","['땅콩버터', '포도', '파슬리후레이크', '키위', '홀그레인머스타드', '부추', '부라타치즈', '레몬에이드', '스테이크', '허브솔트', '포스터', '꽈리고추', '모짜렐라치즈', '주', '베이컨', '오레가노', '빨강파프리카', '견과류죽', '홍합', '발사믹글레이즈양념', '샐러드', '고구마', '대패삼겹', '브로컬리', '황치즈가루', '느타리버섯', '냉동무', '명란젓', '쌀', '양고기', '버섯', '당면', '레몬주스', '바질크러쉬드', '냉동감자', '매실청', '아보카도', '구구콘', '배', '우유', '크러쉬드레드페퍼', '떡볶이떡', '포도주스', '샤인머스켓베이스', '유자청', '버터', '페페론치노', '굴', '옥수수', '양송이버섯', '소등심', '치킨스톡', '다진양파', '크림치즈', '꿀', '슬라이스햄', '마늘햄', '청상추', '척아이롤', '미림', '양숄더랙', '마약소세지', '냉동새우살', '인삼', '양송이캔', '생수', '고춧가루', '치킨', '셀러리', '쿡살라미', '토마토홀', '청경채', '돼지머릿고기', '머스타드', '페퍼', '하이라이스양념', '햄', '오일', '파프리카', '라임', '식빵', '바나나', '발사믹식초', '피클', '채끝', '실파', '스파게티', '모짜렐라', '생칵테일새우', '무화과', '청주', '돈까스', '훈제연어', '겨자', '홀스래디쉬', '밀가루', '슬라이스치즈', '모둠쌈채소', '파스타', '가지', '블랙올리브', '체다치즈스틱', '레드', '월계수잎', '올리고당', '비엔나소시지', '묵은지', '그라나파다노치즈', '맛소금', '파슬리', '표고버섯', '식초', '포도씨유', '새우', '산마', '피망', '양갈비', '레몬청', '파채', '마늘편', '된장', '다진마늘', '칠리양념', '육수', '소금', '새우젓', '오이피클', '새송이버섯', '치즈', '발사믹양념', '에스', '맛술', '청고추', '설탕', '양배추', '오이', '소시지', '토마토페이스트', '깨소금', '올리브', '고추무침', '케찹', '블루베리', '오리엔탈드레싱', '노랑파프리카', '참치액젓', '올리브유', '한우등심', '양파', '계란', '호박', '와', '감자', '로즈마리', '딸기', '마요네즈', '숙주', '토마토', '새싹채소', '요거트', '물엿', '양상추', '바질페스토', '옥수수면', '스모크햄', '굵은소금', '참기름', '마늘', '통마늘지', '소등심스테이크', '날치알', '요구르트', '홍고추', '쇠고기죽', '그라젤', '아스파라거스', '훈제란', '연어', '배추', '카놀라유', '바질', '페코리노로마노치즈', '파마산치즈', '한우우둔', '건고추', '데미그라스소스', '소고기국', '연자', '청피망', '간장', '레드페퍼', '마카로니치즈볼', '피자치즈', '매운고추양념', '고수', '살치살', '후추', '까르보나라양념', '키조개', '치커리', '비엔나소떡소떡', '베이비채소']",미장플라쎄,서울특별시 마포구 양화로19길 22-30,FO,828554,mid,37.5588641,126.9244027,RS,빠네돌체,4171446,"['과일치즈', '또띠아', '살라미', '생새우', '설탕', '올리브오일', '파마산치즈', '피자치즈']","['생새우', '파마산치즈', '피자치즈', '파마산치즈', '설탕']",[],"[['생새우(1Kg/EA)'], ['비셰프 파마산치즈(1Kg/EA)', '디케이식품 파마산치즈(푸드빌용 슈레드_팬시 907g/EA)', '디케이식품 파마산치즈(슈레드 907g/EA)', '동원홈푸드 파마산치즈(골드 227g/EA)', '크래프트 파마산치즈(크래프트 227g/EA)'], ['프레시원 피자치즈(순모짜렐라 2.5Kg/EA)', '도노 피자치즈(자연산100% 2.5Kg/EA)', '도노 눈꽃치즈(모짜렐라100% 1Kg/EA)', 'DK피자치즈(고피자용 2.5Kg/EA)', '코다노 피자치즈(모짜렐라AR_자연100% 2.5Kg/EA)'], ['비셰프 파마산치즈(1Kg/EA)', '디케이식품 파마산치즈(푸드빌용 슈레드_팬시 907g/EA)', '디케이식품 파마산치즈(슈레드 907g/EA)', '동원홈푸드 파마산치즈(골드 227g/EA)', '크래프트 파마산치즈(크래프트 227g/EA)'], ['백설 하얀설탕_FW용(15Kg/EA)', '백설 하얀설탕(3Kg/EA)', '백설 갈색설탕(15Kg/EA)', '백설 갈색설탕(리뉴얼 3Kg/EA)', '백설 흑설탕(1Kg/EA)']]",마르게리타피자,[]
"['파슬리후레이크', '부추', '백합', '허브솔트', '풋고추', '꽈리고추', '레몬', '플레인죽', '주', '베이컨', '냉동월남고추', '견과류죽', '시금치', '당근', '로메인', '우차돌박이', '백합조개', '땡초볶음', '모시조개', '브로컬리', '황치즈가루', '느타리버섯', '명란젓', '쌀', '버섯', '당면', '레몬주스', '바질크러쉬드', '새싹보리', '아보카도', '구구콘', '우유', '크러쉬드레드페퍼', '버터', '페페론치노', '꼬막살', '오리엔탈양념', '양송이버섯', '홍피망', '치킨스톡', '다진양파', '꿀', '슬라이스햄', '마늘햄', '달래', '냉동새우살', '인삼', '양송이캔', '고춧가루', '발사믹드레싱', '팽이버섯', '치킨', '꽃게롤', '쿡살라미', '청경채', '페퍼', '햄', '오일', '파프리카', '식빵', '발사믹식초', '마늘가루', '실파', '스파게티', '모짜렐라', '생칵테일새우', '청주', '아라비아따스파게트양념', '루꼴라', '밀가루', '소떡', '슬라이스치즈', '파스타', '가지', '블랙올리브', '체다치즈스틱', '월계수잎', '올리고당', '비엔나소시지', '그라나파다노치즈', '맛소금', '파슬리', '표고버섯', '식초', '새우', '와사비', '산마', '비타민', '피망', '방울토마토', '마늘편', '깻잎', '다진마늘', '소금', '새우젓', '새송이버섯', '치즈', '발사믹양념', '에스', '맛술', '청고추', '설탕', '양배추', '소시지', '바지락', '올리브', '블루베리', '올리브유', '양파', '청양고추', '계란', '호박', '와', '감자', '고추', '로즈마리', '애호박', '토마토', '물엿', '양상추', '바질페스토', '옥수수면', '스모크햄', '가리비', '굵은소금', '참기름', '마늘', '통마늘지', '홍고추', '그라젤', '아스파라거스', '훈제란', '연어', '배추', '카놀라유', '바질', '페코리노로마노치즈', '파마산치즈', '건고추', '간장', '레드페퍼', '꽃소금', '마카로니치즈볼', '매운고추양념', '대파', '떡갈비', '후추', '상추', '까르보나라양념', '키조개', '비엔나소떡소떡']",0.0,[],[],"['파슬리후레이크', '부추', '백합', '허브솔트', '풋고추', '꽈리고추', '레몬', '플레인죽', '주', '베이컨', '냉동월남고추', '견과류죽', '시금치', '당근', '로메인', '우차돌박이', '백합조개', '땡초볶음', '모시조개', '브로컬리', '황치즈가루', '느타리버섯', '명란젓', '쌀', '버섯', '당면', '레몬주스', '바질크러쉬드', '새싹보리', '아보카도', '구구콘', '우유', '크러쉬드레드페퍼', '버터', '페페론치노', '꼬막살', '오리엔탈양념', '양송이버섯', '홍피망', '치킨스톡', '다진양파', '꿀', '슬라이스햄', '마늘햄', '달래', '냉동새우살', '인삼', '양송이캔', '고춧가루', '발사믹드레싱', '팽이버섯', '치킨', '꽃게롤', '쿡살라미', '청경채', '페퍼', '햄', '오일', '파프리카', '식빵', '발사믹식초', '마늘가루', '실파', '스파게티', '모짜렐라', '생칵테일새우', '청주', '아라비아따스파게트양념', '루꼴라', '밀가루', '소떡', '슬라이스치즈', '파스타', '가지', '블랙올리브', '체다치즈스틱', '월계수잎', '올리고당', '비엔나소시지', '그라나파다노치즈', '맛소금', '파슬리', '표고버섯', '식초', '새우', '와사비', '산마', '비타민', '피망', '방울토마토', '마늘편', '깻잎', '다진마늘', '소금', '새우젓', '새송이버섯', '치즈', '발사믹양념', '에스', '맛술', '청고추', '설탕', '양배추', '소시지', '바지락', '올리브', '블루베리', '올리브유', '양파', '청양고추', '계란', '호박', '와', '감자', '고추', '로즈마리', '애호박', '토마토', '물엿', '양상추', '바질페스토', '옥수수면', '스모크햄', '가리비', '굵은소금', '참기름', '마늘', '통마늘지', '홍고추', '그라젤', '아스파라거스', '훈제란', '연어', '배추', '카놀라유', '바질', '페코리노로마노치즈', '파마산치즈', '건고추', '간장', '레드페퍼', '꽃소금', '마카로니치즈볼', '매운고추양념', '대파', '떡갈비', '후추', '상추', '까르보나라양념', '키조개', '비엔나소떡소떡']",이관우파스타,서울특별시 마포구 동교로46길 29,FO,0,small,37.5622319,126.9261355,RS,지알로파스타바,2100000,"['간마늘', '감자', '계란', '고추장', '까나리액젓', '넛맥', '레몬', '리코타', '리코타치즈', '마늘', '모짜렐라치즈', '밀가루', '바질', '버터', '베이컨', '블루베리', '소금', '양송이', '양송이버섯', '양파', '올리브오일', '올리브유', '완두콩', '우유', '청주', '토마토', '토마토페이스트', '파마산', '페페론치노', '후추']","['완두콩', '블루베리', '마늘', '후추', '올리브유']",[],"[['완두콩(일반 1Kg/EA)', '대구농산 완두콩(1Kg/EA)', '대구농산 깐완두콩(1Kg/EA)', '완두콩(KG)', '심플로트 완두콩(1.133Kg/EA)'], ['하루견과 블루베리(25g*10입 250g/EA)', '블루베리(프레시 125g/EA)', '블루베리(건조 1Kg/EA)', '블루베리(100g/EA)'], ['피마늘(대만종_대 계약재배용 KG)', '피마늘(스페인종_중 계약재배용 KG)', '제이팜스 깐마늘(하선정용 중 김치용 KG)', '피마늘(대만종_중 계약재배용 KG)', '피마늘(대만종_중소 계약재배용 KG)'], ['태원 흑후추분태(프랭크용 370g/EA)', '솔표 흑후추분말(200g/EA)', '오쉐프 순후추(파우치 1Kg/EA)', '신영에프에스 흑후추후레이크(400g/EA)', '오쉐프 순후추(PET 450g/EA)'], ['라마시아 포마스유(직수입_올리브유 5Kg/EA)', '백설 올리브유(900ml_압착 822g/EA)', 'BASSO 포마스유(5Kg/EA)', '라마시아 엑스트라버진올리브유(직수입 1Kg/EA)', '라마시아 퓨어올리브유(5Kg/EA)']]",뇨끼,[]
"['들기름', '파슬리후레이크', '캡사이신양념', '아몬드', '쑥갓', '허브솔트', '쪽파', '풋고추', '식빵믹스', '아몬드슬라이스', '레몬', '검은깨묵', '모짜렐라치즈', '플레인죽', '냉동삶은감자', '김치', '체리', '베이컨', '오레가노', '빨강파프리카', '견과류죽', '시금치', '당근', '발사믹글레이즈양념', '고구마', '닭가슴살', '올스파이스분말', '참깨드레싱', '연유', '오징어', '오징어먹물', '황치즈가루', '냉동무', '버섯', '옥수수캔', '깔라만시', '새싹보리', '매실청', '블랙트러플', '아보카도', '구운계란', '또띠아', '우유', '떡볶이떡', '브리치즈', '유자청', '버터', '생새우', '건크랜베리', '옥수수', '양송이버섯', '치킨텐더', '홍피망', '다진양파', '크림치즈', '꿀', '슬라이스햄', '부채살', '마약소세지', '파인애플', '감', '양송이캔', '고춧가루', '페퍼로니', '고추장', '리코타치즈', '쿡살라미', '쌀가루', '소프트믹스', '매쉬드포테이토', '햄', '오일', '한우다짐육', '파프리카', '식빵', '할라피뇨', '바나나', '발사믹식초', '닭날개', '스파게티', '스위트콘', '모짜렐라', '생칵테일새우', '무화과', '청주', '도우', '루꼴라', '사과', '밀가루', '슬라이스치즈', '파스타', '간마늘', '고르곤졸라치즈', '가지', '블랙올리브', '체다치즈스틱', '단호박고구마차', '월계수잎', '올리고당', '바게트빵', '비엔나소시지', '맛소금', '파슬리', '표고버섯', '생라면', '식초', '포도씨유', '새우', '산마', '피망', '방울토마토', '닭안심', '토마토퓨레', '깻잎', '다진마늘', '소금', '치즈', '발사믹양념', '생강가루', '맛술', '미나리', '설탕', '오이', '소시지', '워터젤리', '소불고기', '드라이이스트', '부침가루', '제로', '튀김가루', '올리브', '케찹', '블루베리', '건포도', '노랑파프리카', '올리브유', '양파', '청양고추', '콜라', '계란', '블루치즈크럼블', '양파가루', '바게트', '팝콘옥수수', '감자', '피자', '감자튀김', '로즈마리', '딸기', '마요네즈', '토마토', '요거트', '물엿', '이스트', '양상추', '일회용기류', '링스스트링치즈', '바질페스토', '복숭아', '굵은소금', '참기름', '마늘', '홍고추', '바질오일', '쇠고기죽', '죽', '송이버섯', '바질', '페코리노로마노치즈', '파마산치즈', '한우우둔', '건고추', '양조간장', '청피망', '허니듀메론', '간장', '떡국떡', '피자치즈', '매운고추양념', '대파', '후추', '꽃빵', '상추', '치커리', '비엔나소떡소떡', '베이비채소', '버팔로윙']",0.0,[],[],"['들기름', '파슬리후레이크', '캡사이신양념', '아몬드', '쑥갓', '허브솔트', '쪽파', '풋고추', '식빵믹스', '아몬드슬라이스', '레몬', '검은깨묵', '모짜렐라치즈', '플레인죽', '냉동삶은감자', '김치', '체리', '베이컨', '오레가노', '빨강파프리카', '견과류죽', '시금치', '당근', '발사믹글레이즈양념', '고구마', '닭가슴살', '올스파이스분말', '참깨드레싱', '연유', '오징어', '오징어먹물', '황치즈가루', '냉동무', '버섯', '옥수수캔', '깔라만시', '새싹보리', '매실청', '블랙트러플', '아보카도', '구운계란', '또띠아', '우유', '떡볶이떡', '브리치즈', '유자청', '버터', '생새우', '건크랜베리', '옥수수', '양송이버섯', '치킨텐더', '홍피망', '다진양파', '크림치즈', '꿀', '슬라이스햄', '부채살', '마약소세지', '파인애플', '감', '양송이캔', '고춧가루', '페퍼로니', '고추장', '리코타치즈', '쿡살라미', '쌀가루', '소프트믹스', '매쉬드포테이토', '햄', '오일', '한우다짐육', '파프리카', '식빵', '할라피뇨', '바나나', '발사믹식초', '닭날개', '스파게티', '스위트콘', '모짜렐라', '생칵테일새우', '무화과', '청주', '도우', '루꼴라', '사과', '밀가루', '슬라이스치즈', '파스타', '간마늘', '고르곤졸라치즈', '가지', '블랙올리브', '체다치즈스틱', '단호박고구마차', '월계수잎', '올리고당', '바게트빵', '비엔나소시지', '맛소금', '파슬리', '표고버섯', '생라면', '식초', '포도씨유', '새우', '산마', '피망', '방울토마토', '닭안심', '토마토퓨레', '깻잎', '다진마늘', '소금', '치즈', '발사믹양념', '생강가루', '맛술', '미나리', '설탕', '오이', '소시지', '워터젤리', '소불고기', '드라이이스트', '부침가루', '제로', '튀김가루', '올리브', '케찹', '블루베리', '건포도', '노랑파프리카', '올리브유', '양파', '청양고추', '콜라', '계란', '블루치즈크럼블', '양파가루', '바게트', '팝콘옥수수', '감자', '피자', '감자튀김', '로즈마리', '딸기', '마요네즈', '토마토', '요거트', '물엿', '이스트', '양상추', '일회용기류', '링스스트링치즈', '바질페스토', '복숭아', '굵은소금', '참기름', '마늘', '홍고추', '바질오일', '쇠고기죽', '죽', '송이버섯', '바질', '페코리노로마노치즈', '파마산치즈', '한우우둔', '건고추', '양조간장', '청피망', '허니듀메론', '간장', '떡국떡', '피자치즈', '매운고추양념', '대파', '후추', '꽃빵', '상추', '치커리', '비엔나소떡소떡', '베이비채소', '버팔로윙']",디트로이트피지스,서울특별시 마포구 동교로46길 34,FO,57782,small,37.5622319,126.9261355,RS,오이도,2042218,"['가지', '간마늘', '감', '감자', '건고추', '계란', '고구마', '고르곤졸라', '고추장', '김치', '깔라만시', '깻잎', '꽃빵', '꿀', '냉동', '노랑파프리카', '다진마늘', '다진양파', '다짐육', '닭가슴살', '닭안심', '당근', '대파', '드라이이스트', '딸기', '떡국떡', '떡볶이떡', '또띠아', '라면', '로제', '루꼴라', '마', '마늘', '마요네즈', '맛술', '매운고추', '모짜렐라', '모짜렐라치즈', '물', '미나리', '밀가루', '바게트빵', '바나나', '바질', '바질페스토', '반죽', '방울토마토', '버섯', '버터', '베이컨', '부채살', '브리치즈', '블랙올리브', '블루치즈', '비엔나', '비엔나소세지', '비엔나소시지', '빨강파프리카', '사과', '살라미', '새우', '생새우', '설탕', '소금', '소불고기', '소세지', '소스', '소시지', '송이버섯', '스위트콘', '스트링치즈', '스파게티', '슬라이스', '슬라이스치즈', '슬라이스햄', '시금치', '식빵', '식빵믹스', '식초', '쌀가루', '아몬드슬라이스', '아보카도', '양송이', '양송이버섯', '양파', '오레가노', '오이', '오일', '오징어먹물', '옥수수', '옥수수캔', '옥수수콘', '올리고당', '올리브', '올리브오일', '올리브유', '올스파이스', '우유', '월계수잎', '이스트', '젤리', '참기름', '청피망', '체다치즈', '치즈', '치킨텐더', '칵테일', '칵테일새우', '케찹', '크림치즈', '토마토', '토마토퓨레', '파마산', '파마산치즈', '파슬리', '파인애플', '파프리카', '포도씨유', '포테이토', '표고버섯', '풋고추', '플레인', '피망', '피자', '피자치즈', '한우', '햄', '허브솔트', '호박고구마', '홍고추', '홍피망', '황치즈', '후추']","['피망', '다진마늘', '감자', '옥수수캔', '고르곤졸라']",[],"[['청피망(동부권용 KG)', '청피망(상품 KG)', '홍피망(상품 KG)', '청피망(진천B2B용 상품 KG)', '홍피망(동부권용 KG)'], ['다진마늘(1Kg/PAC)', '다진마늘(500g/PAC)', '다진마늘(PET 500g/EA)', '다진마늘(KG)', '다진마늘(제당논산공장용 KG)'], ['감자(L_160~220g/개 1Kg/EA)', '감자(2L_220g이상/개 1Kg/EA)', '감자(M_100~160g/개 1Kg/EA)', '감자(진천B2B용 3*3cm다이스 KG)', '아이누리 감자(180~230g/개 1Kg/EA)'], ['일뉴트리멘토 옥수수캔(원터치_유기농_160g*3개입 480g/EA)'], ['IGOR 고르곤졸라돌체크럼블치즈(1Kg/EA)', '로젠 고르곤졸라치즈(퐁듀 1Kg/EA)', '고르곤졸라치즈(피칸테 200g/EA)', '로젠 고르곤졸라치즈(크럼블 250g/EA)', 'IGOR 고르곤졸라치즈(돌체_블럭_1.4±0.1kg 1.4Kg/EA)']]",피자,[]
"['멍게살', '땅콩버터', '들기름', '키위', '슈가파우더', '홀그레인머스타드', '병아리콩', '아몬드', '스테이크', '허브솔트', '잣', '쪽파', '귤', '곡물우유', '갈릭버터오일', '블루베리잼', '마요양념', '아몬드슬라이스', '레몬', '넛맥분말', '모짜렐라치즈', '플레인죽', '냉동삶은감자', '체리', '베이컨', '견과류죽', '현미유', '당근', '발사믹글레이즈양념', '샐러드', '로메인', '고구마', '핫초코', '닭가슴살', '치킨너겟', '허니머스타드', '연유', '마가린', '딸기잼', '냉동무', '배잼', '버섯', '옥수수캔', '해바라기유', '맛살', '스프', '홍갓', '아보카도', '코코넛', '쯔유', '또띠아', '우유', '카야잼', '베이킹소다', '고다치즈', '샤인머스켓베이스', '버터', '건크랜베리', '옥수수', '양송이버섯', '치킨텐더', '치킨스톡', '다진양파', '닭육수', '크림치즈', '비건까스', '꿀', '슬라이스햄', '짬뽕액상', '마약소세지', '에스프레소', '샌드위치햄', '비정제원당', '노란파프리카', '치킨', '시나몬파우더', '핫케이크가루', '리코타치즈', '스콘', '두부', '뉴슈가', '머스타드', '통곡물밥', '햄', '오일', '파프리카', '식빵', '바나나', '발사믹식초', '피클', '드레싱', '마늘가루', '실파', '모짜렐라', '무화과', '청주', '아이스크림', '바닐라향', '사과', '케익', '홀스래디쉬', '밀가루', '소떡', '치킨양념', '슬라이스치즈', '크루통', '체다치즈스틱', '올리고당', '바게트빵', '비엔나소시지', '초콜릿', '피칸', '두유', '맛소금', '통계피', '파슬리', '표고버섯', '믹스샐러드', '호밀빵', '식초', '포도씨유', '와사비', '산마', '빵가루', '피망', '적겨자잎', '방울토마토', '파채양념', '적채', '핫도그빵', '다시마', '깻잎', '다진마늘', '닭불고기', '육수', '소금', '토마토스파게티양념', '오이피클', '치즈', '발사믹양념', '에스', '맛술', '설탕', '양배추', '오이', '파르미지아노레지아노치즈', '소시지', '흰우유', '튀김가루', '올리브', '케찹', '블루베리', '건포도', '캐슈넛', '단호박', '올리브유', '양파', '계란', '바게트', '팝콘옥수수', '감자', '호두', '치아바타', '딸기', '마요네즈', '숙주', '토마토', '새싹채소', '요거트', '물엿', '이스트', '양상추', '커피믹스', '일회용기류', '바질페스토', '쓰리라차', '모닝빵', '굵은소금', '참기름', '마늘', '참치', '닭다리살', '훈제란', '혼합과일', '빵', '베이킹파우더', '찹쌀가루', '죽', '카놀라유', '요리', '바질', '가니미소', '파마산치즈', '소고기국', '간장', '꽃소금', '마카로니치즈볼', '베이글', '피자치즈', '대파', '후추', '상추', '시나몬가루', '키조개', '치커리', '베이비채소']",0.97,"['식빵', '케찹']","[597230, 9691]","['멍게살', '땅콩버터', '들기름', '키위', '슈가파우더', '홀그레인머스타드', '병아리콩', '아몬드', '스테이크', '허브솔트', '잣', '쪽파', '귤', '곡물우유', '갈릭버터오일', '블루베리잼', '마요양념', '아몬드슬라이스', '레몬', '넛맥분말', '모짜렐라치즈', '플레인죽', '냉동삶은감자', '체리', '베이컨', '견과류죽', '현미유', '당근', '발사믹글레이즈양념', '샐러드', '로메인', '고구마', '핫초코', '닭가슴살', '치킨너겟', '허니머스타드', '연유', '마가린', '딸기잼', '냉동무', '배잼', '버섯', '옥수수캔', '해바라기유', '맛살', '스프', '홍갓', '아보카도', '코코넛', '쯔유', '또띠아', '우유', '카야잼', '베이킹소다', '고다치즈', '샤인머스켓베이스', '버터', '건크랜베리', '옥수수', '양송이버섯', '치킨텐더', '치킨스톡', '다진양파', '닭육수', '크림치즈', '비건까스', '꿀', '슬라이스햄', '짬뽕액상', '마약소세지', '에스프레소', '샌드위치햄', '비정제원당', '노란파프리카', '치킨', '시나몬파우더', '핫케이크가루', '리코타치즈', '스콘', '두부', '뉴슈가', '머스타드', '통곡물밥', '햄', '오일', '파프리카', '바나나', '발사믹식초', '피클', '드레싱', '마늘가루', '실파', '모짜렐라', '무화과', '청주', '아이스크림', '바닐라향', '사과', '케익', '홀스래디쉬', '밀가루', '소떡', '치킨양념', '슬라이스치즈', '크루통', '체다치즈스틱', '올리고당', '바게트빵', '비엔나소시지', '초콜릿', '피칸', '두유', '맛소금', '통계피', '파슬리', '표고버섯', '믹스샐러드', '호밀빵', '식초', '포도씨유', '와사비', '산마', '빵가루', '피망', '적겨자잎', '방울토마토', '파채양념', '적채', '핫도그빵', '다시마', '깻잎', '다진마늘', '닭불고기', '육수', '소금', '토마토스파게티양념', '오이피클', '치즈', '발사믹양념', '에스', '맛술', '설탕', '양배추', '오이', '파르미지아노레지아노치즈', '소시지', '흰우유', '튀김가루', '올리브', '블루베리', '건포도', '캐슈넛', '단호박', '올리브유', '양파', '계란', '바게트', '팝콘옥수수', '감자', '호두', '치아바타', '딸기', '마요네즈', '숙주', '토마토', '새싹채소', '요거트', '물엿', '이스트', '양상추', '커피믹스', '일회용기류', '바질페스토', '쓰리라차', '모닝빵', '굵은소금', '참기름', '마늘', '참치', '닭다리살', '훈제란', '혼합과일', '빵', '베이킹파우더', '찹쌀가루', '죽', '카놀라유', '요리', '바질', '가니미소', '파마산치즈', '소고기국', '간장', '꽃소금', '마카로니치즈볼', '베이글', '피자치즈', '대파', '후추', '상추', '시나몬가루', '키조개', '치커리', '베이비채소']",피크닉마나올라나,서울특별시 마포구 성미산로 153-16,FO,1162238,small,37.5644525,126.9234939,RS,슬로우야드바비큐,937762,"['계란', '발사믹드레싱', '방울토마토', '버터', '베이컨', '블랙올리브', '소금', '소시지', '시나몬파우더', '아몬드슬라이스', '양상추', '케찹', '토스트']","['방울토마토', '블랙올리브', '시나몬파우더', '버터', '발사믹드레싱']",[],"[['방울토마토(푸드빌용 5Kg/BOX)', '방울토마토(10~15g/개 500g/EA)', '방울토마토(15~20g/개 500g/EA)', '대추방울토마토(빨간색 750g/EA)', '방울토마토(15~20g/개 5Kg/BOX)'], ['리치스 블랙올리브(홀_피티드 3Kg/EA)', '제원 블랙올리브(홀 385g/EA)', '뱅고어 블랙올리브(씨제거 3Kg/EA)', '리치스 블랙올리브(먼투썬용 슬라이스 3.05Kg/EA)', '뱅고어 블랙올리브(425g/EA)'], ['시나몬파우더(푸드빌용 500g/EA)', '이슬나라 시나몬파우더(300g/EA)', '베오베 시나몬파우더(165g/EA)', '큐팜스 시나몬파우더(180g/EA)', '스타세로 시나몬파우더(토핑용 156g/EA)'], ['도노 무염버터(직수입 454g/EA)', '프랭크 버터(프랭크용 450g*20입 9Kg/BOX)', '앵커 무염버터(직수입_5kg*4입 20Kg/BOX)', '폰테라 가공버터(직수입_NEW_PEF225_79% 12.5Kg/EA)', '폰테라 가공버터(PEF64_53% 12.5Kg/EA)'], ['송림푸드 발사믹드레싱(투썸플레이스용 30g/EA)', '소스공방 발사믹드레싱(2Kg/EA)', '발사믹드레싱(샐러디아용 2Kg/EA)', 'CJ제일제당 발사믹드레싱(250g/EA)', '스윗밸런스 발사믹드레싱(30g*300입 9Kg/BOX)']]",플래터,[]
